ID,Frame Name,Cycle Time [ms],Launch Type,Launch Parameter,Signal Byte No.,Signal Bit No.,Signal Name,Signal Function,Signal Length [Bit],Signal Default, Signal Not Available,Byteorder,is signed,FC,C,Name / Phys. Range,Function / Increment Unit,Value,frame.,signal. 
312h,FC_312,100,Cyclic,,15,0,ADS_ALCTextInfoForDriver, ,4,0, ,m,u,s,,0..15,,"0: No Display, 1: LaneChangeToLeftForPathThroughRampÇ°·½½Ó½üÔÑµÀ£¬¼´½«Ïò×ó»»µÀ, 2: LaneChangeToRightForPathThroughRampÇ°·½½Ó½üÔÑµÀ£¬¼´½«ÏòÓÒ»»µÀ, 3: LaneChangeForQuickRoad,¼´½«»ãÈëÖ÷Â·, 4: LaneChangeToLeft¼´½«Ïò×ó»»µÀ, 5: LaneChangeToRight¼´½«ÏòÓÒ»»µÀ, 6: LaneChangeToLeftForSurpassTheCar,¼´½«Ïò×ó³¬³µ, 7: LaneChangeToRightForSurpassTheCar,¼´½«ÏòÓÒ³¬³µ, 8: Reserved",,
312h,FC_312,100,Cyclic,,15,4,ADS_RollingCounter_342,rolling counter ,4,0, ,m,u,s,,0..15,,,,
312h,FC_312,100,Cyclic,,16,0,ADS_CRCCheck_342, ,8,0, ,m,u,s,,0..255,,,,
312h,FC_312,100,Cyclic,,17,0,ADS_ESSMode, ,3,0, ,m,u,s,,0..7,,"0: off, 1: passive, 2:  active, 3: fault, 4: reserved",,
312h,FC_312,100,Cyclic,,17,0,ADS_ESSMode, ,3,0, ,m,u,s,,0..7,,"0: off, 1: passive, 2:  active, 3: fault, 4: reserved",,
312h,FC_312,100,Cyclic,,17,0,ADS_ESSMode, ,3,0, ,m,u,s,,0..7,,"0: off, 1: passive, 2:  active, 3: fault, 4: reserved",,
312h,FC_312,100,Cyclic,,17,0,ADS_ESSMode, ,3,0, ,m,u,s,,0..7,,"0: off, 1: passive, 2:  active, 3: fault, 4: reserved",,
312h,FC_312,100,Cyclic,,17,0,ADS_ESSMode, ,3,0, ,m,u,s,,0..7,,"0: off, 1: passive, 2:  active, 3: fault, 4: reserved",,
312h,FC_312,100,Cyclic,,2,4,ACC_FRTarget1ID,,4,15, ,m,u,s,,0..15,,"0: 1-15, 15: no target",,
312h,FC_312,100,Cyclic,,2,4,ACC_FRTarget1ID,,4,15, ,m,u,s,,0..15,,"0: 1-15, 15: no target",,
312h,FC_312,100,Cyclic,,17,3,ADS_LowBeamLampOnRequest, ,2,0, ,m,u,s,,0..3,,"0: No Request, 1: Light On, 2: Light Off, 3: Reserved",,
312h,FC_312,100,Cyclic,,17,3,ADS_LowBeamLampOnRequest, ,2,0, ,m,u,s,,0..3,,"0: No Request, 1: Light On, 2: Light Off, 3: Reserved",,
312h,FC_312,100,Cyclic,,17,3,ADS_LowBeamLampOnRequest, ,2,0, ,m,u,s,,0..3,,"0: No Request, 1: Light On, 2: Light Off, 3: Reserved",,
312h,FC_312,100,Cyclic,,17,3,ADS_LowBeamLampOnRequest, ,2,0, ,m,u,s,,0..3,,"0: No Request, 1: Light On, 2: Light Off, 3: Reserved",,
312h,FC_312,100,Cyclic,,17,5,ADS_UDLCEnableStatus, ,1,0, ,m,u,s,,0..1,,"0: OFF, 1: ON",,
312h,FC_312,100,Cyclic,,17,5,ADS_UDLCEnableStatus, ,1,0, ,m,u,s,,0..1,,"0: OFF, 1: ON",,
312h,FC_312,100,Cyclic,,17,6,ADS_UDLCStatus, ,4,0, ,m,u,s,,0..15,,"0: OFF, 1: Passive, 2: Active, 3: Return to lane by driver, 4: Return to lane by system , 5: Maual Override, 6: Failure, 7: Lane Change Complete, 8: Takeover, 9: Reserved",,
312h,FC_312,100,Cyclic,,17,6,ADS_UDLCStatus, ,4,0, ,m,u,s,,0..15,,"0: OFF, 1: Passive, 2: Active, 3: Return to lane by driver, 4: Return to lane by system , 5: Maual Override, 6: Failure, 7: Lane Change Complete, 8: Takeover, 9: Reserved",,
312h,FC_312,100,Cyclic,,17,6,ADS_UDLCStatus, ,4,0, ,m,u,s,,0..15,,"0: OFF, 1: Passive, 2: Active, 3: Return to lane by driver, 4: Return to lane by system , 5: Maual Override, 6: Failure, 7: Lane Change Complete, 8: Takeover, 9: Reserved",,
312h,FC_312,100,Cyclic,,17,6,ADS_UDLCStatus, ,4,0, ,m,u,s,,0..15,,"0: OFF, 1: Passive, 2: Active, 3: Return to lane by driver, 4: Return to lane by system , 5: Maual Override, 6: Failure, 7: Lane Change Complete, 8: Takeover, 9: Reserved",,
312h,FC_312,100,Cyclic,,17,6,ADS_UDLCStatus, ,4,0, ,m,u,s,,0..15,,"0: OFF, 1: Passive, 2: Active, 3: Return to lane by driver, 4: Return to lane by system , 5: Maual Override, 6: Failure, 7: Lane Change Complete, 8: Takeover, 9: Reserved",,
312h,FC_312,100,Cyclic,,17,6,ADS_UDLCStatus, ,4,0, ,m,u,s,,0..15,,"0: OFF, 1: Passive, 2: Active, 3: Return to lane by driver, 4: Return to lane by system , 5: Maual Override, 6: Failure, 7: Lane Change Complete, 8: Takeover, 9: Reserved",,
312h,FC_312,100,Cyclic,,17,6,ADS_UDLCStatus, ,4,0, ,m,u,s,,0..15,,"0: OFF, 1: Passive, 2: Active, 3: Return to lane by driver, 4: Return to lane by system , 5: Maual Override, 6: Failure, 7: Lane Change Complete, 8: Takeover, 9: Reserved",,
312h,FC_312,100,Cyclic,,17,6,ADS_UDLCStatus, ,4,0, ,m,u,s,,0..15,,"0: OFF, 1: Passive, 2: Active, 3: Return to lane by driver, 4: Return to lane by system , 5: Maual Override, 6: Failure, 7: Lane Change Complete, 8: Takeover, 9: Reserved",,
312h,FC_312,100,Cyclic,,17,6,ADS_UDLCStatus, ,4,0, ,m,u,s,,0..15,,"0: OFF, 1: Passive, 2: Active, 3: Return to lane by driver, 4: Return to lane by system , 5: Maual Override, 6: Failure, 7: Lane Change Complete, 8: Takeover, 9: Reserved",,
312h,FC_312,100,Cyclic,,17,6,ADS_UDLCStatus, ,4,0, ,m,u,s,,0..15,,"0: OFF, 1: Passive, 2: Active, 3: Return to lane by driver, 4: Return to lane by system , 5: Maual Override, 6: Failure, 7: Lane Change Complete, 8: Takeover, 9: Reserved",,
312h,FC_312,100,Cyclic,,18,2,ADS_UDLCLeftStatus, ,4,0, ,m,u,s,,0..15,,"0: Not ready , 1: Ready, 2: Active_Wait_Left, 3: Active_Delay_Left, 4: Left lane change Active, 5: Not Active by Obj, 6: Reserved, 15: invalid",,
312h,FC_312,100,Cyclic,,18,2,ADS_UDLCLeftStatus, ,4,0, ,m,u,s,,0..15,,"0: Not ready , 1: Ready, 2: Active_Wait_Left, 3: Active_Delay_Left, 4: Left lane change Active, 5: Not Active by Obj, 6: Reserved, 15: invalid",,
312h,FC_312,100,Cyclic,,18,2,ADS_UDLCLeftStatus, ,4,0, ,m,u,s,,0..15,,"0: Not ready , 1: Ready, 2: Active_Wait_Left, 3: Active_Delay_Left, 4: Left lane change Active, 5: Not Active by Obj, 6: Reserved, 15: invalid",,
312h,FC_312,100,Cyclic,,18,2,ADS_UDLCLeftStatus, ,4,0, ,m,u,s,,0..15,,"0: Not ready , 1: Ready, 2: Active_Wait_Left, 3: Active_Delay_Left, 4: Left lane change Active, 5: Not Active by Obj, 6: Reserved, 15: invalid",,
312h,FC_312,100,Cyclic,,18,2,ADS_UDLCLeftStatus, ,4,0, ,m,u,s,,0..15,,"0: Not ready , 1: Ready, 2: Active_Wait_Left, 3: Active_Delay_Left, 4: Left lane change Active, 5: Not Active by Obj, 6: Reserved, 15: invalid",,
312h,FC_312,100,Cyclic,,18,2,ADS_UDLCLeftStatus, ,4,0, ,m,u,s,,0..15,,"0: Not ready , 1: Ready, 2: Active_Wait_Left, 3: Active_Delay_Left, 4: Left lane change Active, 5: Not Active by Obj, 6: Reserved, 15: invalid",,
312h,FC_312,100,Cyclic,,18,2,ADS_UDLCLeftStatus, ,4,0, ,m,u,s,,0..15,,"0: Not ready , 1: Ready, 2: Active_Wait_Left, 3: Active_Delay_Left, 4: Left lane change Active, 5: Not Active by Obj, 6: Reserved, 15: invalid",,
312h,FC_312,100,Cyclic,,18,2,ADS_UDLCLeftStatus, ,4,0, ,m,u,s,,0..15,,"0: Not ready , 1: Ready, 2: Active_Wait_Left, 3: Active_Delay_Left, 4: Left lane change Active, 5: Not Active by Obj, 6: Reserved, 15: invalid",,
312h,FC_312,100,Cyclic,,18,6,ADS_LightBrightRequest, ,3,0, ,m,u,s,,0..7,,"0: Off, 1: Level1, 2: Level2, 3: Level3, 4: Level4, 5: Level5, 6: Level6, 7: Invalid",,
312h,FC_312,100,Cyclic,,18,6,ADS_LightBrightRequest, ,3,0, ,m,u,s,,0..7,,"0: Off, 1: Level1, 2: Level2, 3: Level3, 4: Level4, 5: Level5, 6: Level6, 7: Invalid",,
312h,FC_312,100,Cyclic,,18,6,ADS_LightBrightRequest, ,3,0, ,m,u,s,,0..7,,"0: Off, 1: Level1, 2: Level2, 3: Level3, 4: Level4, 5: Level5, 6: Level6, 7: Invalid",,
312h,FC_312,100,Cyclic,,18,6,ADS_LightBrightRequest, ,3,0, ,m,u,s,,0..7,,"0: Off, 1: Level1, 2: Level2, 3: Level3, 4: Level4, 5: Level5, 6: Level6, 7: Invalid",,
312h,FC_312,100,Cyclic,,18,6,ADS_LightBrightRequest, ,3,0, ,m,u,s,,0..7,,"0: Off, 1: Level1, 2: Level2, 3: Level3, 4: Level4, 5: Level5, 6: Level6, 7: Invalid",,
312h,FC_312,100,Cyclic,,18,6,ADS_LightBrightRequest, ,3,0, ,m,u,s,,0..7,,"0: Off, 1: Level1, 2: Level2, 3: Level3, 4: Level4, 5: Level5, 6: Level6, 7: Invalid",,
312h,FC_312,100,Cyclic,,18,6,ADS_LightBrightRequest, ,3,0, ,m,u,s,,0..7,,"0: Off, 1: Level1, 2: Level2, 3: Level3, 4: Level4, 5: Level5, 6: Level6, 7: Invalid",,
312h,FC_312,100,Cyclic,,18,6,ADS_LightBrightRequest, ,3,0, ,m,u,s,,0..7,,"0: Off, 1: Level1, 2: Level2, 3: Level3, 4: Level4, 5: Level5, 6: Level6, 7: Invalid",,
312h,FC_312,100,Cyclic,,19,1,ADS_LightFrequencyRequest, ,3,0, ,m,u,s,,0..7,,"0: Off, 1: Level1, 2: Level2, 3: Level3, 4: Level4, 5: Level5, 6: Level6, 7: Level7",,
312h,FC_312,100,Cyclic,,19,1,ADS_LightFrequencyRequest, ,3,0, ,m,u,s,,0..7,,"0: Off, 1: Level1, 2: Level2, 3: Level3, 4: Level4, 5: Level5, 6: Level6, 7: Level7",,
312h,FC_312,100,Cyclic,,19,1,ADS_LightFrequencyRequest, ,3,0, ,m,u,s,,0..7,,"0: Off, 1: Level1, 2: Level2, 3: Level3, 4: Level4, 5: Level5, 6: Level6, 7: Level7",,
312h,FC_312,100,Cyclic,,19,1,ADS_LightFrequencyRequest, ,3,0, ,m,u,s,,0..7,,"0: Off, 1: Level1, 2: Level2, 3: Level3, 4: Level4, 5: Level5, 6: Level6, 7: Level7",,
312h,FC_312,100,Cyclic,,19,1,ADS_LightFrequencyRequest, ,3,0, ,m,u,s,,0..7,,"0: Off, 1: Level1, 2: Level2, 3: Level3, 4: Level4, 5: Level5, 6: Level6, 7: Level7",,
312h,FC_312,100,Cyclic,,19,1,ADS_LightFrequencyRequest, ,3,0, ,m,u,s,,0..7,,"0: Off, 1: Level1, 2: Level2, 3: Level3, 4: Level4, 5: Level5, 6: Level6, 7: Level7",,
312h,FC_312,100,Cyclic,,19,1,ADS_LightFrequencyRequest, ,3,0, ,m,u,s,,0..7,,"0: Off, 1: Level1, 2: Level2, 3: Level3, 4: Level4, 5: Level5, 6: Level6, 7: Level7",,
312h,FC_312,100,Cyclic,,19,1,ADS_LightFrequencyRequest, ,3,0, ,m,u,s,,0..7,,"0: Off, 1: Level1, 2: Level2, 3: Level3, 4: Level4, 5: Level5, 6: Level6, 7: Level7",,
312h,FC_312,100,Cyclic,,19,4,ADS_UDLCRightStatus, ,4,0, ,m,u,s,,0..15,,"0: Not ready , 1: Ready, 2: Active_Wait_Right, 3: Active_Delay_Right, 4: Right lane change Active, 5: Not Active by Obj, 6: Reserved",,
312h,FC_312,100,Cyclic,,19,4,ADS_UDLCRightStatus, ,4,0, ,m,u,s,,0..15,,"0: Not ready , 1: Ready, 2: Active_Wait_Right, 3: Active_Delay_Right, 4: Right lane change Active, 5: Not Active by Obj, 6: Reserved",,
312h,FC_312,100,Cyclic,,19,4,ADS_UDLCRightStatus, ,4,0, ,m,u,s,,0..15,,"0: Not ready , 1: Ready, 2: Active_Wait_Right, 3: Active_Delay_Right, 4: Right lane change Active, 5: Not Active by Obj, 6: Reserved",,
312h,FC_312,100,Cyclic,,19,4,ADS_UDLCRightStatus, ,4,0, ,m,u,s,,0..15,,"0: Not ready , 1: Ready, 2: Active_Wait_Right, 3: Active_Delay_Right, 4: Right lane change Active, 5: Not Active by Obj, 6: Reserved",,
312h,FC_312,100,Cyclic,,19,4,ADS_UDLCRightStatus, ,4,0, ,m,u,s,,0..15,,"0: Not ready , 1: Ready, 2: Active_Wait_Right, 3: Active_Delay_Right, 4: Right lane change Active, 5: Not Active by Obj, 6: Reserved",,
312h,FC_312,100,Cyclic,,19,4,ADS_UDLCRightStatus, ,4,0, ,m,u,s,,0..15,,"0: Not ready , 1: Ready, 2: Active_Wait_Right, 3: Active_Delay_Right, 4: Right lane change Active, 5: Not Active by Obj, 6: Reserved",,
312h,FC_312,100,Cyclic,,19,4,ADS_UDLCRightStatus, ,4,0, ,m,u,s,,0..15,,"0: Not ready , 1: Ready, 2: Active_Wait_Right, 3: Active_Delay_Right, 4: Right lane change Active, 5: Not Active by Obj, 6: Reserved",,
312h,FC_312,100,Cyclic,,20,0,ACC_HornCommand, ,2,0, ,m,u,s,,0..3,,"0: No Request, 1: Long Honk, 2: Interval Honk, 3: Reserved",,
312h,FC_312,100,Cyclic,,20,0,ACC_HornCommand, ,2,0, ,m,u,s,,0..3,,"0: No Request, 1: Long Honk, 2: Interval Honk, 3: Reserved",,
312h,FC_312,100,Cyclic,,20,0,ACC_HornCommand, ,2,0, ,m,u,s,,0..3,,"0: No Request, 1: Long Honk, 2: Interval Honk, 3: Reserved",,
312h,FC_312,100,Cyclic,,20,0,ACC_HornCommand, ,2,0, ,m,u,s,,0..3,,"0: No Request, 1: Long Honk, 2: Interval Honk, 3: Reserved",,
312h,FC_312,100,Cyclic,,20,2,ADS_ESSEnable, ,1,0, ,m,u,s,,0..1,,"0: OFF, 1: ON",,
312h,FC_312,100,Cyclic,,20,2,ADS_ESSEnable, ,1,0, ,m,u,s,,0..1,,"0: OFF, 1: ON",,
312h,FC_312,100,Cyclic,,20,3,ADS_UDLCTurnRightRequest, ,1,0, ,m,u,s,,0..1,,"0:  no request, 1: request",,
312h,FC_312,100,Cyclic,,20,3,ADS_UDLCTurnRightRequest, ,1,0, ,m,u,s,,0..1,,"0:  no request, 1: request",,
312h,FC_312,100,Cyclic,,20,4,ADS_AutoWiperShift_Rqe, ,1,0, ,m,u,s,,0..1,,"0: Off, 1: On",,
312h,FC_312,100,Cyclic,,20,4,ADS_AutoWiperShift_Rqe, ,1,0, ,m,u,s,,0..1,,"0: Off, 1: On",,
312h,FC_312,100,Cyclic,,20,5,ADS_UDLCTurnLightReq, ,3,0, ,m,u,s,,0..7,,"0:  no request, 1:  Left Request OFF, 2:   Right Request OFF, 3: Left Request ON, 4:  Right Request ON, 5: Reserved, 7: Invalid",,
312h,FC_312,100,Cyclic,,20,5,ADS_UDLCTurnLightReq, ,3,0, ,m,u,s,,0..7,,"0:  no request, 1:  Left Request OFF, 2:   Right Request OFF, 3: Left Request ON, 4:  Right Request ON, 5: Reserved, 7: Invalid",,
312h,FC_312,100,Cyclic,,20,5,ADS_UDLCTurnLightReq, ,3,0, ,m,u,s,,0..7,,"0:  no request, 1:  Left Request OFF, 2:   Right Request OFF, 3: Left Request ON, 4:  Right Request ON, 5: Reserved, 7: Invalid",,
312h,FC_312,100,Cyclic,,20,5,ADS_UDLCTurnLightReq, ,3,0, ,m,u,s,,0..7,,"0:  no request, 1:  Left Request OFF, 2:   Right Request OFF, 3: Left Request ON, 4:  Right Request ON, 5: Reserved, 7: Invalid",,
312h,FC_312,100,Cyclic,,20,5,ADS_UDLCTurnLightReq, ,3,0, ,m,u,s,,0..7,,"0:  no request, 1:  Left Request OFF, 2:   Right Request OFF, 3: Left Request ON, 4:  Right Request ON, 5: Reserved, 7: Invalid",,
312h,FC_312,100,Cyclic,,20,5,ADS_UDLCTurnLightReq, ,3,0, ,m,u,s,,0..7,,"0:  no request, 1:  Left Request OFF, 2:   Right Request OFF, 3: Left Request ON, 4:  Right Request ON, 5: Reserved, 7: Invalid",,
312h,FC_312,100,Cyclic,,20,5,ADS_UDLCTurnLightReq, ,3,0, ,m,u,s,,0..7,,"0:  no request, 1:  Left Request OFF, 2:   Right Request OFF, 3: Left Request ON, 4:  Right Request ON, 5: Reserved, 7: Invalid",,
312h,FC_312,100,Cyclic,,21,0,ADS_UDLCTurnLeftRequest, ,1,0, ,m,u,s,,0..1,,"0:  no request, 1: request",,
312h,FC_312,100,Cyclic,,21,0,ADS_UDLCTurnLeftRequest, ,1,0, ,m,u,s,,0..1,,"0:  no request, 1: request",,
312h,FC_312,100,Cyclic,,21,1,ADS_LLaneColor, ,3,0, ,m,u,s,,0..7,,"0: No display, 1: White, 2: Blue(alc), 3: Red, 4: Gray, 5: Reserved",,
312h,FC_312,100,Cyclic,,21,1,ADS_LLaneColor, ,3,0, ,m,u,s,,0..7,,"0: No display, 1: White, 2: Blue(alc), 3: Red, 4: Gray, 5: Reserved",,
312h,FC_312,100,Cyclic,,21,1,ADS_LLaneColor, ,3,0, ,m,u,s,,0..7,,"0: No display, 1: White, 2: Blue(alc), 3: Red, 4: Gray, 5: Reserved",,
312h,FC_312,100,Cyclic,,21,1,ADS_LLaneColor, ,3,0, ,m,u,s,,0..7,,"0: No display, 1: White, 2: Blue(alc), 3: Red, 4: Gray, 5: Reserved",,
312h,FC_312,100,Cyclic,,21,1,ADS_LLaneColor, ,3,0, ,m,u,s,,0..7,,"0: No display, 1: White, 2: Blue(alc), 3: Red, 4: Gray, 5: Reserved",,
312h,FC_312,100,Cyclic,,21,1,ADS_LLaneColor, ,3,0, ,m,u,s,,0..7,,"0: No display, 1: White, 2: Blue(alc), 3: Red, 4: Gray, 5: Reserved",,
312h,FC_312,100,Cyclic,,21,4,ADS_AutoHeadlightshift_Req, ,1,0, ,m,u,s,,0..1,,"0: Off, 1: On",,
312h,FC_312,100,Cyclic,,21,4,ADS_AutoHeadlightshift_Req, ,1,0, ,m,u,s,,0..1,,"0: Off, 1: On",,
312h,FC_312,100,Cyclic,,21,5,ADS_RLaneColor, ,3,0, ,m,u,s,,0..7,,"0: No display, 1: White, 2: Blue(alc), 3: Red, 4: Gray, 5: Reserved",,
312h,FC_312,100,Cyclic,,21,5,ADS_RLaneColor, ,3,0, ,m,u,s,,0..7,,"0: No display, 1: White, 2: Blue(alc), 3: Red, 4: Gray, 5: Reserved",,
312h,FC_312,100,Cyclic,,21,5,ADS_RLaneColor, ,3,0, ,m,u,s,,0..7,,"0: No display, 1: White, 2: Blue(alc), 3: Red, 4: Gray, 5: Reserved",,
312h,FC_312,100,Cyclic,,21,5,ADS_RLaneColor, ,3,0, ,m,u,s,,0..7,,"0: No display, 1: White, 2: Blue(alc), 3: Red, 4: Gray, 5: Reserved",,
312h,FC_312,100,Cyclic,,21,5,ADS_RLaneColor, ,3,0, ,m,u,s,,0..7,,"0: No display, 1: White, 2: Blue(alc), 3: Red, 4: Gray, 5: Reserved",,
312h,FC_312,100,Cyclic,,21,5,ADS_RLaneColor, ,3,0, ,m,u,s,,0..7,,"0: No display, 1: White, 2: Blue(alc), 3: Red, 4: Gray, 5: Reserved",,
312h,FC_312,100,Cyclic,,22,0,ADS_LightingReq, ,1,0, ,m,u,s,,0..1,,"0: Off, 1: On",,
312h,FC_312,100,Cyclic,,22,0,ADS_LightingReq, ,1,0, ,m,u,s,,0..1,,"0: Off, 1: On",,
312h,FC_312,100,Cyclic,,22,1,ADS_HighBeamLampOnRequest, ,2,0, ,m,u,s,,0..3,,"0: No Request, 1: Light On, 2: Light Off, 3: Reserved",,
312h,FC_312,100,Cyclic,,22,1,ADS_HighBeamLampOnRequest, ,2,0, ,m,u,s,,0..3,,"0: No Request, 1: Light On, 2: Light Off, 3: Reserved",,
312h,FC_312,100,Cyclic,,22,1,ADS_HighBeamLampOnRequest, ,2,0, ,m,u,s,,0..3,,"0: No Request, 1: Light On, 2: Light Off, 3: Reserved",,
312h,FC_312,100,Cyclic,,22,1,ADS_HighBeamLampOnRequest, ,2,0, ,m,u,s,,0..3,,"0: No Request, 1: Light On, 2: Light Off, 3: Reserved",,
312h,FC_312,100,Cyclic,,3,0,ACC_FLTarget2ID,,4,15, ,m,u,s,,0..15,,"0: 1-15, 15: no target",,
312h,FC_312,100,Cyclic,,3,0,ACC_FLTarget2ID,,4,15, ,m,u,s,,0..15,,"0: 1-15, 15: no target",,
312h,FC_312,100,Cyclic,,22,4,ADS_LightFlashRequest, ,1,0, ,m,u,s,,0..1,,"0: No Request, 1: Request",,
312h,FC_312,100,Cyclic,,22,4,ADS_LightFlashRequest, ,1,0, ,m,u,s,,0..1,,"0: No Request, 1: Request",,
312h,FC_312,100,Cyclic,,22,5,ADS_LightColorRequest, ,3,0, ,m,u,s,,0..7,,"0: No Request, 1: White, 2: Green, 3: Red, 4: Reserved, 7: Invalid",,
312h,FC_312,100,Cyclic,,22,5,ADS_LightColorRequest, ,3,0, ,m,u,s,,0..7,,"0: No Request, 1: White, 2: Green, 3: Red, 4: Reserved, 7: Invalid",,
312h,FC_312,100,Cyclic,,22,5,ADS_LightColorRequest, ,3,0, ,m,u,s,,0..7,,"0: No Request, 1: White, 2: Green, 3: Red, 4: Reserved, 7: Invalid",,
312h,FC_312,100,Cyclic,,22,5,ADS_LightColorRequest, ,3,0, ,m,u,s,,0..7,,"0: No Request, 1: White, 2: Green, 3: Red, 4: Reserved, 7: Invalid",,
312h,FC_312,100,Cyclic,,22,5,ADS_LightColorRequest, ,3,0, ,m,u,s,,0..7,,"0: No Request, 1: White, 2: Green, 3: Red, 4: Reserved, 7: Invalid",,
312h,FC_312,100,Cyclic,,22,5,ADS_LightColorRequest, ,3,0, ,m,u,s,,0..7,,"0: No Request, 1: White, 2: Green, 3: Red, 4: Reserved, 7: Invalid",,
312h,FC_312,100,Cyclic,,23,0,ADS_UDLCTextInfoForDriver,,4,0, ,m,u,s,,0..15,,"0: no display, 1: UDLC exit£¬´¥·¢Ê½»»µÀÒÑÍË³ö£¬£¨UDLC²»ÔÙµÈ´ý»»µÀ²¢ÇÒ²»ÔÙÖ÷µ¼¿ØÖÆ£©, 2: UDLC return£¬´¥·¢Ê½»»µÀÒÑÍË³ö²¢»ØÍËÔ­³µµÀ£¨¼ÝÊ»Ô±È¡Ïû×ªÏòµÆ»ØÍË»òÏµÍ³»ØÍË¿ªÊ¼Ê±£©, 3: UDLC finished£¬Çë²¦»Ø×ªÏòµÆ£¨»»µÀÍê³É»ò»ØÍË¶ÔÖÐÍê³ÉÊ±£©, 4: Lane change request by merge, 5: change lane  to both sides for the  traffic jam,Á½±ß³µµÀ¾ù¿ÉÖ§³Ö±äµÀ, 6: Lane change request by ramp, 7: change lane  to left side for the  traffic jam,×ó±ß³µµÀ¿ÉÖ§³Ö±äµÀ, 8: change lane  to right side for the  traffic jam,ÓÒ±ß³µµÀ¿ÉÖ§³Ö±äµÀ, 9:  out of ODDÔÝÊ±²»Âú×ã»»µÀÌõ¼þ£¬²»³¢ÊÔ»»µÀ, 10: Please turn on the UDLC in HUÇëÔÚÖ÷»úÖÐ´ò¿ªÖ÷¶¯»»µÀÉèÖÃ¿ª¹Ø, 11: speed out of range³µËÙ³¬³ö·¶Î§£¬×Ô¶¯»»µÀÌõ¼þ²»Âú×ã, 12: UDLC System Error×Ô¶¯»»µÀÏµÍ³¹ÊÕÏ, 13: ÓêÁ¿¹ý´ó£¬×Ô¶¯»»µÀÌõ¼þ²»Âú×ã, 14: wait over time,»»µÀ³¢ÊÔ³¬Ê±ÖÐÖ¹, 15: reserved",,
312h,FC_312,100,Cyclic,,23,0,ADS_UDLCTextInfoForDriver,,4,0, ,m,u,s,,0..15,,"0: no display, 1: UDLC exit£¬´¥·¢Ê½»»µÀÒÑÍË³ö£¬£¨UDLC²»ÔÙµÈ´ý»»µÀ²¢ÇÒ²»ÔÙÖ÷µ¼¿ØÖÆ£©, 2: UDLC return£¬´¥·¢Ê½»»µÀÒÑÍË³ö²¢»ØÍËÔ­³µµÀ£¨¼ÝÊ»Ô±È¡Ïû×ªÏòµÆ»ØÍË»òÏµÍ³»ØÍË¿ªÊ¼Ê±£©, 3: UDLC finished£¬Çë²¦»Ø×ªÏòµÆ£¨»»µÀÍê³É»ò»ØÍË¶ÔÖÐÍê³ÉÊ±£©, 4: Lane change request by merge, 5: change lane  to both sides for the  traffic jam,Á½±ß³µµÀ¾ù¿ÉÖ§³Ö±äµÀ, 6: Lane change request by ramp, 7: change lane  to left side for the  traffic jam,×ó±ß³µµÀ¿ÉÖ§³Ö±äµÀ, 8: change lane  to right side for the  traffic jam,ÓÒ±ß³µµÀ¿ÉÖ§³Ö±äµÀ, 9:  out of ODDÔÝÊ±²»Âú×ã»»µÀÌõ¼þ£¬²»³¢ÊÔ»»µÀ, 10: Please turn on the UDLC in HUÇëÔÚÖ÷»úÖÐ´ò¿ªÖ÷¶¯»»µÀÉèÖÃ¿ª¹Ø, 11: speed out of range³µËÙ³¬³ö·¶Î§£¬×Ô¶¯»»µÀÌõ¼þ²»Âú×ã, 12: UDLC System Error×Ô¶¯»»µÀÏµÍ³¹ÊÕÏ, 13: ÓêÁ¿¹ý´ó£¬×Ô¶¯»»µÀÌõ¼þ²»Âú×ã, 14: wait over time,»»µÀ³¢ÊÔ³¬Ê±ÖÐÖ¹, 15: reserved",,
